match_id,frame,timestamp_s,track_id,name,team,pitch_x,pitch_y,speed_ms,speed_kmh,acceleration,bbox_x1,bbox_y1,bbox_x2,bbox_y2
match_001,1,0.001,14,player,,38.122,27.771,1.427,5.138,0.0,566,391,577,424
match_001,1,0.001,15,player,,41.758,30.358,1.386,4.99,0.0,624,399,638,432
match_001,2,0.002,1,player,,51.655,56.196,0.974,3.505,0.0,816,515,836,555
match_001,2,0.002,2,player,,48.077,56.188,0.973,3.502,0.0,724,510,744,556
match_001,2,0.002,3,player,,51.154,24.216,1.486,5.349,0.0,791,380,807,411
match_001,2,0.002,4,player,,47.991,19.433,1.562,5.623,0.0,742,367,753,398
match_001,2,0.002,6,player,,28.968,37.726,1.266,4.557,0.0,354,423,373,462
match_001,2,0.002,7,player,,69.654,46.622,1.13,4.068,0.0,1207,449,1224,494
match_001,2,0.002,9,player,,62.008,22.339,0.0,0.0,-37.915,973,377,981,404
match_001,2,0.002,10,player,,60.302,47.564,1.113,4.008,0.0,1005,461,1021,501
match_001,2,0.002,11,player,,75.601,27.428,1.437,5.172,0.0,1217,385,1230,417
match_001,2,0.002,12,player,,65.165,32.083,1.361,4.901,0.0,1052,401,1064,434
match_001,2,0.002,13,player,,74.93,17.764,1.591,5.727,0.0,1164,361,1175,390
match_001,2,0.002,14,player,,38.179,27.773,1.427,5.138,0.0,567,391,578,424
match_001,2,0.002,15,player,,41.813,30.36,1.386,4.99,0.0,625,399,639,432
match_001,2,0.002,16,player,,51.863,7.467,0.0,0.0,0.0,800,344,811,369
match_001,3,0.003,1,player,,51.66,56.051,3.643,13.115,66.739,816,514,836,554
match_001,3,0.003,2,player,,48.073,56.042,3.637,13.093,66.602,724,509,745,555
match_001,3,0.003,4,player,,47.985,19.058,9.377,33.757,195.375,742,366,753,397
match_001,3,0.003,6,player,,28.904,37.48,6.346,22.845,127.0,354,422,373,461
match_001,3,0.003,7,player,,69.71,46.426,5.111,18.4,99.525,1207,448,1224,493
match_001,3,0.003,9,player,,62.055,21.985,8.938,32.176,223.447,973,376,981,403
match_001,3,0.003,10,player,,60.332,47.373,4.823,17.362,92.74,1005,460,1021,500
match_001,3,0.003,11,player,,75.694,27.109,8.299,29.875,171.551,1217,384,1230,416
match_001,3,0.003,12,player,,65.218,31.797,7.259,26.131,147.43,1052,400,1064,433
match_001,3,0.003,13,player,,75.03,17.373,10.089,36.322,212.466,1164,360,1175,389
match_001,3,0.003,14,player,,38.139,27.461,7.877,28.358,161.247,567,390,578,423
match_001,3,0.003,15,player,,41.787,30.065,7.404,26.654,150.448,625,398,639,431
match_001,4,0.004,1,player,,51.621,56.049,0.976,3.513,-66.679,815,514,835,554
match_001,4,0.004,2,player,,48.073,56.042,0.0,0.0,-90.924,723,509,745,555
match_001,4,0.004,4,player,,47.922,19.055,1.568,5.645,-195.225,741,366,752,397
match_001,4,0.004,6,player,,28.854,37.478,1.27,4.571,-126.901,353,422,372,461
match_001,4,0.004,7,player,,69.721,46.226,5.002,18.006,-2.739,1206,448,1223,492
match_001,4,0.004,9,player,,61.994,21.982,1.522,5.481,-185.386,972,376,981,403
match_001,4,0.004,10,player,,60.287,47.371,1.116,4.019,-92.664,1004,460,1020,500
match_001,4,0.004,11,player,,75.636,27.106,1.442,5.191,-171.417,1216,384,1229,416
match_001,4,0.004,12,player,,65.163,31.794,1.366,4.917,-147.315,1051,400,1063,433
match_001,4,0.004,13,player,,74.966,17.37,1.597,5.749,-212.313,1163,360,1174,389
match_001,4,0.004,14,player,,38.082,27.458,1.432,5.156,-161.123,566,390,577,423
match_001,4,0.004,15,player,,41.731,30.063,1.391,5.007,-150.329,624,398,638,431
match_001,5,0.005,1,player,,51.616,56.195,3.643,13.115,66.68,815,515,835,555
match_001,5,0.005,2,player,,48.077,56.188,3.637,13.093,90.924,723,510,745,556
match_001,5,0.005,4,player,,47.929,19.43,9.378,33.759,195.238,741,367,752,398
match_001,5,0.005,6,player,,28.918,37.724,6.347,22.849,126.932,353,423,372,462
match_001,5,0.005,7,player,,69.721,46.226,0.0,0.0,-125.039,1206,449,1223,492
match_001,5,0.005,9,player,,61.948,22.336,8.938,32.175,185.378,972,377,981,404
match_001,5,0.005,10,player,,60.258,47.562,4.823,17.361,92.657,1004,461,1020,501
match_001,5,0.005,11,player,,75.544,27.425,8.298,29.871,171.388,1216,385,1229,417
match_001,5,0.005,12,player,,65.111,32.08,7.258,26.129,147.302,1051,401,1063,434
match_001,5,0.005,13,player,,74.867,17.761,10.088,36.318,212.288,1163,361,1174,390
match_001,5,0.005,14,player,,38.122,27.771,7.878,28.361,161.147,566,391,577,424
match_001,5,0.005,15,player,,41.758,30.358,7.405,26.657,150.346,624,399,638,432
match_001,6,0.006,1,player,,51.616,56.195,0.0,0.0,-91.078,815,515,835,555
match_001,6,0.006,2,player,,48.077,56.188,0.0,0.0,-90.924,723,510,745,556
match_001,6,0.006,4,player,,47.929,19.43,0.0,0.0,-234.439,741,367,752,398
match_001,6,0.006,6,player,,28.918,37.724,0.0,0.0,-158.676,353,423,372,462
match_001,6,0.006,7,player,,69.721,46.226,0.0,0.0,0.0,1206,449,1223,492
match_001,6,0.006,9,player,,61.948,22.336,0.0,0.0,-223.439,972,377,981,404
match_001,6,0.006,10,player,,60.258,47.562,0.0,0.0,-120.566,1004,461,1020,501
match_001,6,0.006,11,player,,75.544,27.425,0.0,0.0,-207.439,1216,385,1229,417
match_001,6,0.006,12,player,,65.111,32.08,0.0,0.0,-181.451,1051,401,1063,434
match_001,6,0.006,13,player,,74.867,17.761,0.0,0.0,-252.211,1163,361,1174,390
match_001,6,0.006,14,player,,38.122,27.771,0.0,0.0,-196.951,566,391,577,424
match_001,6,0.006,15,player,,41.758,30.358,0.0,0.0,-185.116,624,399,638,432
match_001,7,0.007,1,player,,51.655,56.196,0.974,3.505,24.339,816,515,836,555
match_001,7,0.007,2,player,,48.077,56.188,0.0,0.0,0.0,724,510,745,556
match_001,7,0.007,4,player,,47.991,19.433,1.562,5.623,39.05,742,367,753,398
match_001,7,0.007,6,player,,28.968,37.726,1.266,4.557,31.645,354,423,373,462
match_001,7,0.007,7,player,,69.766,46.228,1.136,4.091,28.411,1207,449,1224,492
match_001,7,0.007,9,player,,62.008,22.339,1.517,5.46,37.918,973,377,981,404
match_001,7,0.007,10,player,,60.302,47.564,1.113,4.008,27.833,1005,461,1021,501
match_001,7,0.007,11,player,,75.601,27.428,1.437,5.172,35.917,1217,385,1230,417
match_001,7,0.007,12,player,,65.165,32.083,1.361,4.901,34.034,1052,401,1064,434
match_001,7,0.007,13,player,,74.93,17.764,1.591,5.727,39.77,1164,361,1175,390
match_001,7,0.007,14,player,,38.179,27.773,1.427,5.138,35.68,567,391,578,424
match_001,7,0.007,15,player,,41.813,30.36,1.386,4.99,34.65,625,399,639,432
match_001,8,0.008,1,player,,51.616,56.195,0.974,3.505,0.0,815,514,835,555
match_001,8,0.008,2,player,,48.073,56.042,3.637,13.093,90.924,723,509,745,555
match_001,8,0.008,4,player,,47.922,19.055,9.611,34.601,201.235,741,366,752,397
match_001,8,0.008,6,player,,28.904,37.48,6.346,22.845,127.0,353,422,373,461
match_001,8,0.008,7,player,,69.721,46.226,1.136,4.091,0.0,1206,448,1223,492
match_001,8,0.008,9,player,,62.055,21.985,8.938,32.176,185.529,972,376,982,403
match_001,8,0.008,10,player,,60.287,47.371,4.831,17.393,92.95,1004,460,1020,500
match_001,8,0.008,11,player,,75.636,27.106,8.089,29.119,166.297,1216,384,1229,416
match_001,8,0.008,12,player,,65.163,31.794,7.206,25.941,146.114,1051,400,1063,433
match_001,8,0.008,13,player,,74.966,17.37,9.9,35.641,207.734,1163,360,1174,389
match_001,8,0.008,14,player,,38.082,27.458,8.25,29.7,170.566,566,390,577,423
match_001,8,0.008,15,player,,41.731,30.063,7.719,27.79,158.335,624,398,638,431
match_001,9,0.009,1,player,,51.612,56.339,3.626,13.053,66.308,815,514,835,556
match_001,9,0.009,2,player,,48.073,56.042,0.0,0.0,-90.924,723,509,745,555
match_001,9,0.009,4,player,,47.922,19.055,0.0,0.0,-240.285,741,366,752,397
match_001,9,0.009,6,player,,28.904,37.48,0.0,0.0,-158.644,353,422,373,461
match_001,9,0.009,7,player,,69.721,46.226,0.0,0.0,-28.411,1206,448,1223,492
match_001,9,0.009,9,player,,62.055,21.985,0.0,0.0,-223.447,972,376,982,403
match_001,9,0.009,10,player,,60.287,47.371,0.0,0.0,-120.783,1004,460,1020,500
match_001,9,0.009,11,player,,75.636,27.106,0.0,0.0,-202.215,1216,384,1229,416
match_001,9,0.009,12,player,,65.163,31.794,0.0,0.0,-180.148,1051,400,1063,433
match_001,9,0.009,13,player,,74.966,17.37,0.0,0.0,-247.504,1163,360,1174,389
match_001,9,0.009,14,player,,38.082,27.458,0.0,0.0,-206.247,566,390,577,423
match_001,9,0.009,15,player,,41.731,30.063,0.0,0.0,-192.985,624,398,638,431
match_001,10,0.01,1,player,,51.612,56.339,0.0,0.0,-90.646,815,514,835,556
match_001,10,0.01,2,player,,48.073,56.042,0.0,0.0,0.0,723,509,745,555
match_001,10,0.01,4,player,,47.922,19.055,0.0,0.0,0.0,741,366,752,397
match_001,10,0.01,6,player,,28.904,37.48,0.0,0.0,0.0,353,422,374,461
match_001,10,0.01,7,player,,69.721,46.226,0.0,0.0,0.0,1206,448,1223,492
match_001,10,0.01,9,player,,62.055,21.985,0.0,0.0,0.0,972,376,982,403
match_001,10,0.01,10,player,,60.287,47.371,0.0,0.0,0.0,1004,460,1020,500
match_001,10,0.01,11,player,,75.636,27.106,0.0,0.0,0.0,1216,384,1229,416
match_001,10,0.01,12,player,,65.163,31.794,0.0,0.0,0.0,1051,400,1063,433
match_001,10,0.01,13,player,,74.966,17.37,0.0,0.0,0.0,1163,360,1174,389
match_001,10,0.01,14,player,,38.082,27.458,0.0,0.0,0.0,566,390,577,423
match_001,10,0.01,15,player,,41.731,30.063,0.0,0.0,0.0,624,398,638,431
match_001,11,0.011,1,player,,51.612,56.339,0.0,0.0,0.0,815,515,835,556
match_001,11,0.011,2,player,,48.077,56.188,3.637,13.093,90.924,723,510,745,556
match_001,11,0.011,4,player,,47.929,19.43,9.378,33.759,234.439,741,367,752,398
match_001,11,0.011,6,player,,28.968,37.726,6.346,22.845,158.644,353,423,374,462
match_001,11,0.011,7,player,,69.665,46.424,5.139,18.501,128.478,1206,449,1223,493
match_001,11,0.011,9,player,,62.008,22.339,8.938,32.176,223.447,972,377,982,404
match_001,11,0.011,10,player,,60.258,47.562,4.823,17.361,120.566,1004,461,1020,501
match_001,11,0.011,11,player,,75.544,27.425,8.298,29.871,207.439,1216,385,1229,417
match_001,11,0.011,12,player,,65.111,32.08,7.258,26.129,181.451,1051,401,1063,434
match_001,11,0.011,13,player,,74.867,17.761,10.088,36.318,252.211,1163,361,1174,390
match_001,11,0.011,14,player,,38.122,27.771,7.878,28.361,196.951,566,391,577,424
match_001,11,0.011,15,player,,41.758,30.358,7.405,26.657,185.116,624,399,638,432
match_001,12,0.012,1,player,,51.612,56.339,0.0,0.0,0.0,815,515,835,556
match_001,12,0.012,2,player,,48.077,56.188,0.0,0.0,-90.924,723,510,745,556
match_001,12,0.012,4,player,,47.929,19.43,0.0,0.0,-234.439,741,367,752,398
match_001,12,0.012,6,player,,28.968,37.726,0.0,0.0,-158.644,353,423,374,462
match_001,12,0.012,7,player,,69.665,46.424,0.0,0.0,-128.478,1206,449,1223,493
match_001,12,0.012,9,player,,62.008,22.339,0.0,0.0,-223.447,972,377,982,404
match_001,12,0.012,10,player,,60.258,47.562,0.0,0.0,-120.566,1004,461,1020,501
match_001,12,0.012,11,player,,75.544,27.425,0.0,0.0,-207.439,1216,385,1229,417
match_001,12,0.012,12,player,,65.111,32.08,0.0,0.0,-181.451,1051,401,1063,434
match_001,12,0.012,13,player,,74.867,17.761,0.0,0.0,-252.211,1163,361,1174,390
match_001,12,0.012,14,player,,38.122,27.771,0.0,0.0,-196.951,566,391,577,424
match_001,12,0.012,15,player,,41.758,30.358,0.0,0.0,-185.116,624,399,638,432
match_001,13,0.013,1,player,,51.65,56.341,0.971,3.497,24.281,816,514,836,556
match_001,13,0.013,2,player,,48.073,56.042,3.637,13.093,90.924,724,509,745,555
match_001,13,0.013,4,player,,47.985,19.058,9.401,33.845,235.035,742,366,753,397
match_001,13,0.013,6,player,,28.955,37.483,6.091,21.927,152.274,354,422,374,461
match_001,13,0.013,7,player,,69.71,46.426,1.133,4.079,28.33,1207,448,1224,493
match_001,13,0.013,9,player,,62.055,21.985,8.938,32.176,223.447,973,376,982,403
match_001,13,0.013,10,player,,60.332,47.373,5.066,18.237,126.645,1005,460,1021,500
match_001,13,0.013,11,player,,75.694,27.109,8.743,31.474,218.571,1217,384,1230,416
match_001,13,0.013,12,player,,65.218,31.797,7.56,27.217,189.01,1052,400,1064,433
match_001,13,0.013,13,player,,75.03,17.373,10.519,37.867,262.965,1164,360,1175,389
match_001,13,0.013,14,player,,38.139,27.461,7.755,27.918,193.875,567,390,578,423
match_001,13,0.013,15,player,,41.787,30.065,7.343,26.433,183.564,625,398,639,431
match_001,14,0.014,1,player,,51.65,56.341,0.0,0.0,-24.281,816,514,836,556
match_001,14,0.014,2,player,,48.073,56.042,0.0,0.0,-90.924,724,509,745,555
match_001,14,0.014,4,player,,47.985,19.058,0.0,0.0,-235.035,742,366,753,397
match_001,14,0.014,6,player,,28.904,37.48,1.27,4.571,-120.531,354,423,373,461
match_001,14,0.014,7,player,,69.71,46.426,0.0,0.0,-28.33,1207,448,1223,493
match_001,14,0.014,9,player,,62.055,21.985,0.0,0.0,-223.447,972,376,982,403
match_001,14,0.014,10,player,,60.332,47.373,0.0,0.0,-126.645,1005,460,1021,500
match_001,14,0.014,11,player,,75.601,27.428,8.299,29.875,-11.102,1217,384,1230,417
match_001,14,0.014,12,player,,65.165,32.083,7.259,26.131,-7.546,1052,400,1064,434
match_001,14,0.014,13,player,,75.03,17.373,0.0,0.0,-262.965,1164,360,1175,389
match_001,14,0.014,14,player,,38.139,27.461,0.0,0.0,-193.875,567,390,578,423
match_001,14,0.014,15,player,,41.787,30.065,0.0,0.0,-183.564,625,398,639,431
match_001,15,0.015,1,player,,51.65,56.341,0.0,0.0,0.0,816,514,836,556
match_001,15,0.015,2,player,,48.073,56.042,0.0,0.0,0.0,724,509,745,555
match_001,15,0.015,4,player,,47.985,19.058,0.0,0.0,0.0,742,366,753,397
match_001,15,0.015,6,player,,28.904,37.48,0.0,0.0,-31.743,354,423,373,461
match_001,15,0.015,7,player,,69.654,46.622,5.111,18.4,127.778,1207,448,1223,494
match_001,15,0.015,9,player,,61.994,21.982,1.522,5.481,38.061,972,376,981,403
match_001,15,0.015,10,player,,60.332,47.373,0.0,0.0,0.0,1005,460,1021,500
match_001,15,0.015,11,player,,75.601,27.428,0.0,0.0,-207.469,1217,384,1230,417
match_001,15,0.015,12,player,,65.165,32.083,0.0,0.0,-181.464,1052,400,1064,434
match_001,15,0.015,13,player,,75.03,17.373,0.0,0.0,0.0,1164,360,1175,389
match_001,15,0.015,14,player,,38.139,27.461,0.0,0.0,0.0,567,390,578,423
match_001,15,0.015,15,player,,41.787,30.065,0.0,0.0,0.0,625,398,639,431
match_001,16,0.016,1,player,,51.612,56.339,0.971,3.497,24.281,815,514,835,556
match_001,16,0.016,2,player,,48.073,56.042,0.0,0.0,0.0,723,509,745,555
match_001,16,0.016,4,player,,47.922,19.055,1.568,5.645,39.201,741,366,752,397
match_001,16,0.016,6,player,,28.904,37.48,0.0,0.0,0.0,353,423,373,461
match_001,16,0.016,7,player,,69.609,46.62,1.13,4.068,-99.525,1206,448,1223,494
match_001,16,0.016,9,player,,61.994,21.982,0.0,0.0,-38.061,971,376,981,403
match_001,16,0.016,10,player,,60.287,47.371,1.116,4.019,27.909,1004,460,1020,500
match_001,16,0.016,11,player,,75.601,27.428,0.0,0.0,0.0,1216,384,1230,417
match_001,16,0.016,12,player,,65.111,32.08,1.361,4.901,34.034,1051,400,1063,434
match_001,16,0.016,13,player,,74.966,17.37,1.597,5.749,39.923,1163,360,1174,389
match_001,16,0.016,14,player,,38.082,27.458,1.432,5.156,35.804,566,390,577,423
match_001,16,0.016,15,player,,41.731,30.063,1.391,5.007,34.77,624,398,639,431
match_001,17,0.017,1,player,,51.612,56.339,0.0,0.0,-24.281,815,515,835,556
match_001,17,0.017,2,player,,48.038,56.186,3.701,13.324,92.529,723,510,744,556
match_001,17,0.017,4,player,,47.929,19.43,9.378,33.759,195.238,741,367,752,398
match_001,17,0.017,6,player,,28.968,37.726,6.346,22.845,158.644,353,423,373,462
match_001,17,0.017,7,player,,69.609,46.62,0.0,0.0,-28.253,1206,449,1223,494
match_001,17,0.017,9,player,,62.008,22.339,8.946,32.207,223.662,972,377,982,404
match_001,17,0.017,10,player,,60.258,47.562,4.823,17.361,92.657,1004,461,1020,501
match_001,17,0.017,11,player,,75.601,27.428,0.0,0.0,0.0,1216,385,1230,417
match_001,17,0.017,12,player,,65.111,32.08,0.0,0.0,-34.034,1051,401,1063,434
match_001,17,0.017,13,player,,74.867,17.761,10.088,36.318,212.288,1163,361,1174,390
match_001,17,0.017,14,player,,38.122,27.771,7.878,28.361,161.147,566,391,577,424
match_001,17,0.017,15,player,,41.758,30.358,7.405,26.657,150.346,624,399,639,432
match_001,18,0.018,1,player,,51.612,56.339,0.0,0.0,0.0,815,515,835,556
match_001,18,0.018,2,player,,48.038,56.186,0.0,0.0,-92.529,723,510,744,556
match_001,18,0.018,4,player,,47.929,19.43,0.0,0.0,-234.439,741,367,752,398
match_001,18,0.018,6,player,,28.968,37.726,0.0,0.0,-158.644,354,423,373,462
match_001,18,0.018,7,player,,69.609,46.62,0.0,0.0,0.0,1206,449,1223,494
match_001,18,0.018,9,player,,62.008,22.339,0.0,0.0,-223.662,973,377,982,404
match_001,18,0.018,10,player,,60.258,47.562,0.0,0.0,-120.566,1004,461,1020,501
match_001,18,0.018,11,player,,75.601,27.428,0.0,0.0,0.0,1216,385,1230,417
match_001,18,0.018,12,player,,65.111,32.08,0.0,0.0,0.0,1051,401,1063,434
match_001,18,0.018,13,player,,74.867,17.761,0.0,0.0,-252.211,1163,361,1174,390
match_001,18,0.018,14,player,,38.122,27.771,0.0,0.0,-196.951,566,391,577,424
match_001,18,0.018,15,player,,41.758,30.358,0.0,0.0,-185.116,624,399,639,432
match_001,19,0.019,1,player,,51.612,56.339,0.0,0.0,0.0,815,515,835,556
match_001,19,0.019,2,player,,48.038,56.186,0.0,0.0,0.0,723,509,744,556
match_001,19,0.019,4,player,,47.929,19.43,0.0,0.0,0.0,741,367,752,398
match_001,19,0.019,6,player,,28.968,37.726,0.0,0.0,0.0,354,423,373,462
match_001,19,0.019,7,player,,69.665,46.424,5.11,18.398,127.762,1206,449,1223,493
match_001,19,0.019,9,player,,62.069,22.343,1.517,5.46,37.915,974,376,983,404
match_001,19,0.019,10,player,,60.258,47.562,0.0,0.0,0.0,1004,460,1020,501
match_001,19,0.019,11,player,,75.544,27.425,1.437,5.172,35.917,1216,385,1229,417
match_001,19,0.019,12,player,,65.111,32.08,0.0,0.0,0.0,1051,401,1063,434
match_001,19,0.019,13,player,,74.867,17.761,0.0,0.0,0.0,1163,361,1174,390
match_001,19,0.019,14,player,,38.122,27.771,0.0,0.0,0.0,566,391,577,424
match_001,19,0.019,15,player,,41.758,30.358,0.0,0.0,0.0,624,399,639,432
match_001,20,0.02,1,player,,51.612,56.339,0.0,0.0,0.0,815,516,835,556
match_001,20,0.02,2,player,,48.038,56.186,0.0,0.0,0.0,723,509,744,556
match_001,20,0.02,4,player,,47.929,19.43,0.0,0.0,0.0,741,367,752,398
match_001,20,0.02,6,player,,29.019,37.729,1.266,4.557,31.645,354,422,374,462
match_001,20,0.02,7,player,,69.665,46.424,0.0,0.0,-127.762,1206,449,1223,493
match_001,20,0.02,9,player,,62.022,22.694,8.872,31.939,183.88,974,375,983,405
match_001,20,0.02,10,player,,60.258,47.562,0.0,0.0,0.0,1004,460,1020,501
match_001,20,0.02,11,player,,75.544,27.425,0.0,0.0,-35.917,1215,385,1229,417
match_001,20,0.02,12,player,,65.111,32.08,0.0,0.0,0.0,1051,400,1064,434
match_001,20,0.02,13,player,,74.867,17.761,0.0,0.0,0.0,1163,361,1174,390
match_001,20,0.02,14,player,,38.122,27.771,0.0,0.0,0.0,566,391,577,424
match_001,20,0.02,15,player,,41.758,30.358,0.0,0.0,0.0,624,399,639,432
match_001,21,0.021,1,player,,51.612,56.339,0.0,0.0,0.0,815,516,835,556
match_001,21,0.021,2,player,,48.038,56.186,0.0,0.0,0.0,723,509,744,556
match_001,21,0.021,4,player,,47.929,19.43,0.0,0.0,0.0,741,367,752,398
match_001,21,0.021,6,player,,29.019,37.729,0.0,0.0,-31.645,355,422,374,462
match_001,21,0.021,7,player,,69.665,46.424,0.0,0.0,0.0,1206,449,1223,493
match_001,21,0.021,9,player,,62.083,22.697,1.511,5.439,-184.021,974,375,984,405
match_001,21,0.021,10,player,,60.287,47.371,4.823,17.361,120.566,1005,460,1020,500
match_001,21,0.021,11,player,,75.544,27.425,0.0,0.0,0.0,1215,385,1229,417
match_001,21,0.021,12,player,,65.163,31.794,7.258,26.129,181.451,1051,400,1064,433
match_001,21,0.021,13,player,,74.867,17.761,0.0,0.0,0.0,1163,361,1174,390
match_001,21,0.021,14,player,,38.122,27.771,0.0,0.0,0.0,566,391,577,424
match_001,21,0.021,15,player,,41.813,30.36,1.386,4.99,34.65,625,399,639,432
match_001,22,0.022,1,player,,51.612,56.339,0.0,0.0,0.0,815,516,835,556
match_001,22,0.022,2,player,,48.034,56.041,3.637,13.094,90.93,723,508,744,555
match_001,22,0.022,4,player,,47.985,19.058,9.401,33.845,235.035,741,366,753,397
match_001,22,0.022,6,player,,29.019,37.729,0.0,0.0,0.0,355,422,374,462
match_001,22,0.022,7,player,,69.721,46.226,5.139,18.501,128.478,1206,448,1223,492
match_001,22,0.022,9,player,,62.083,22.697,0.0,0.0,-37.774,974,375,984,405
match_001,22,0.022,10,player,,60.287,47.371,0.0,0.0,-120.566,1005,459,1020,500
match_001,22,0.022,11,player,,75.544,27.425,0.0,0.0,0.0,1215,384,1229,417
match_001,22,0.022,12,player,,65.163,31.794,0.0,0.0,-181.451,1051,400,1064,433
match_001,22,0.022,13,player,,74.966,17.37,10.088,36.318,252.211,1163,361,1174,389
match_001,22,0.022,14,player,,38.082,27.458,7.878,28.361,196.951,566,390,577,423
match_001,22,0.022,15,player,,41.787,30.065,7.404,26.654,150.448,625,398,640,431
match_001,22,0.022,16,player,,51.863,7.467,0.0,0.0,0.0,799,341,812,369
match_001,23,0.023,1,player,,51.65,56.341,0.971,3.497,24.281,816,516,836,556
match_001,23,0.023,2,player,,48.069,55.896,3.718,13.386,2.029,724,508,744,554
match_001,23,0.023,4,player,,47.985,19.058,0.0,0.0,-235.035,742,366,753,397
match_001,23,0.023,6,player,,29.069,37.731,1.266,4.557,31.643,356,422,374,462
match_001,23,0.023,7,player,,69.721,46.226,0.0,0.0,-128.478,1206,448,1223,492
match_001,23,0.023,9,player,,62.083,22.697,0.0,0.0,0.0,974,375,985,405
match_001,23,0.023,10,player,,60.361,47.181,5.093,18.334,127.316,1006,459,1021,499
match_001,23,0.023,11,player,,75.452,27.741,8.239,29.66,205.976,1215,385,1229,418
match_001,23,0.023,12,player,,65.218,31.797,1.366,4.917,34.149,1052,399,1065,433
match_001,23,0.023,13,player,,75.03,17.373,1.597,5.749,-212.288,1164,361,1174,389
match_001,23,0.023,14,player,,38.139,27.461,1.432,5.156,-161.147,567,390,578,423
match_001,23,0.023,15,player,,41.843,30.068,1.391,5.007,-150.331,626,398,640,431
match_001,23,0.023,16,player,,51.923,7.94,11.923,42.922,298.069,800,341,813,370
match_001,24,0.024,1,player,,51.612,56.339,0.971,3.497,0.0,815,516,835,556
match_001,24,0.024,2,player,,48.03,55.895,0.977,3.519,-68.523,723,508,743,554
match_001,24,0.024,4,player,,47.979,18.68,9.449,34.018,236.234,741,365,753,396
match_001,24,0.024,6,player,,29.069,37.731,0.0,0.0,-31.643,356,422,374,462
match_001,24,0.024,7,player,,69.676,46.224,1.136,4.091,28.411,1205,448,1222,492
match_001,24,0.024,9,player,,62.083,22.697,0.0,0.0,0.0,974,375,985,405
match_001,24,0.024,10,player,,60.332,47.373,4.849,17.458,-6.08,1006,459,1021,500
match_001,24,0.024,11,player,,75.395,27.739,1.432,5.155,-170.178,1215,385,1228,418
match_001,24,0.024,12,player,,65.218,31.797,0.0,0.0,-34.149,1051,399,1065,433
match_001,24,0.024,13,player,,74.966,17.37,1.597,5.749,0.0,1163,361,1174,389
match_001,24,0.024,14,player,,38.139,27.461,0.0,0.0,-35.804,566,390,578,423
match_001,24,0.024,15,player,,41.843,30.068,0.0,0.0,-34.767,626,398,640,431
match_001,24,0.024,16,player,,51.863,7.467,11.923,42.922,0.0,799,343,812,369
match_001,24,0.024,8,player,,53.171,32.633,7.1,25.558,0.755,833,401,846,438
match_001,24,0.024,3,player,,51.16,23.876,8.487,30.553,175.027,792,379,807,410
match_001,25,0.025,1,player,,51.616,56.195,3.626,13.053,66.365,815,515,835,555
match_001,25,0.025,2,player,,48.027,55.748,3.672,13.22,67.369,723,508,743,553
